longevity_hours,sillage_score,top_note_count,price_usd,concentration_percent,fragrance_family,brand_tier,gender_target,contains_alcohol,limited_edition,perfume_category,longevity_hours_outlier_flag,sillage_score_outlier_flag,top_note_count_outlier_flag,price_usd_outlier_flag,concentration_percent_outlier_flag
9.22,9.4,6,105.26,20.75,Woody,Designer,Men,1,1,Eau De Parfum,False,False,False,False,False
7.99,9.74,4,133.86,13.59,Floral,Designer,Men,1,1,Eau De Parfum,False,False,False,False,False
12.39,9.39,4,20.15,15.69,Floral,Designer,Men,1,0,Eau De Parfum,False,False,False,False,False
5.04,4.28,10,96.58,5.31,Floral,Niche,Women,1,0,Eau De Cologne,False,False,False,False,False
10.99,8.11,2,342.02,29.93,Fresh,Designer,Men,1,1,Perfume Extract,False,False,False,True,False
3.74,3.06,9,19.62,6.49,Floral,Drugstore,Unisex,1,0,Eau De Toilette,False,False,False,False,False
5.86,5.11,5,96.0,10.84,Floral,Luxury,Women,1,0,Eau De Toilette,False,False,False,False,False
6.43,6.32,8,58.24,12.58,Floral,Drugstore,Women,1,0,Eau De Parfum,False,False,False,False,False
2.92,3.63,5,145.61,10.65,Woody,Unknown,Men,1,0,Eau De Toilette,False,False,False,False,False
12.48,6.44,4,203.68,21.23,Oriental,Designer,Unisex,1,0,Eau De Parfum,False,False,False,False,False
3.07,4.99,6,62.27,14.79,Floral,Drugstore,Men,1,0,Eau De Toilette,False,False,False,False,False
2.57,7.36,4,10.0,10.51,Floral,Niche,Women,1,0,Eau De Parfum,False,False,False,False,False
6.34,8.96,3,156.56,14.13,Citrus,Drugstore,Women,0,0,Eau De Parfum,False,False,False,False,False
4.67,5.95,6,214.12,9.25,Floral,Drugstore,Men,1,0,Eau De Toilette,False,False,False,False,False
7.97,2.13,6,159.6,20.03,Woody,Niche,Men,1,0,Eau De Parfum,False,False,False,False,False
10.33,7.05,4,189.95,30.91,Citrus,Luxury,Men,1,1,Perfume Extract,False,False,False,False,False
7.26,4.79,3,36.75,9.64,Oriental,Luxury,Women,1,1,Eau De Toilette,False,False,False,False,False
0.5,2.31,3,22.47,12.42,Floral,Drugstore,Women,1,0,Eau De Cologne,False,False,False,False,False
8.13,3.61,1,239.74,15.94,Oriental,Drugstore,Women,0,0,Eau De Parfum,False,False,False,False,False
7.79,3.66,8,173.62,15.07,Woody,Designer,Women,1,0,Eau De Toilette,False,False,False,False,False
1.89,4.28,8,10.0,3.28,Floral,Niche,Unisex,1,0,Eau De Cologne,False,False,False,False,False
0.5,3.56,2,84.68,17.45,Woody,Niche,Men,1,0,Eau De Toilette,False,False,False,False,False
5.02,4.93,5,10.0,10.14,Floral,Niche,Men,1,0,Eau De Toilette,False,False,False,False,False
7.07,5.69,6,19.28,19.82,Floral,Drugstore,Men,1,1,Eau De Parfum,False,False,False,False,False
6.05,7.09,5,43.61,18.9,Fresh,Luxury,Men,1,1,Eau De Toilette,False,False,False,False,False
5.7,1.0,9,69.74,9.2,Woody,Unknown,Unisex,1,1,Eau De Toilette,False,False,False,False,False
7.21,5.03,5,17.19,9.82,Fresh,Designer,Unisex,1,0,Eau De Toilette,False,False,False,False,False
5.42,3.85,4,155.01,18.53,Woody,Designer,Women,1,0,Eau De Parfum,False,False,False,False,False
3.17,1.0,4,74.3,11.1,Oriental,Designer,Men,1,0,Eau De Toilette,False,False,False,False,False
0.51,1.0,6,49.05,6.78,Oriental,Niche,Men,0,0,Eau De Cologne,False,False,False,False,False
6.29,8.1,1,132.12,15.67,Citrus,Drugstore,Men,1,0,Eau De Parfum,False,False,False,False,False
3.76,6.94,4,134.18,17.26,Fresh,Designer,Women,1,0,Eau De Parfum,False,False,False,False,False
7.56,4.54,5,60.39,11.9,Floral,Unknown,Unisex,1,0,Eau De Toilette,False,False,False,False,False
8.14,7.15,2,200.48,14.37,Fresh,Drugstore,Men,1,0,Eau De Parfum,False,False,False,False,False
5.53,6.59,5,85.89,10.22,Woody,Designer,Women,0,0,Eau De Toilette,False,False,False,False,False
4.42,3.3,9,20.17,9.31,Floral,Luxury,Men,1,0,Eau De Toilette,False,False,False,False,False
0.5,3.4,6,12.95,7.71,Woody,Drugstore,Men,1,1,Eau De Cologne,False,False,False,False,False
4.51,1.41,8,10.0,9.05,Oriental,Niche,Men,1,0,Eau De Toilette,False,False,False,False,False
3.63,2.38,3,10.0,9.85,Floral,Drugstore,Women,1,0,Eau De Toilette,False,False,False,False,False
10.21,8.3,10,118.38,17.57,Floral,Drugstore,Women,1,0,Eau De Parfum,False,False,False,False,False
10.74,5.47,3,128.45,3.14,Oriental,Drugstore,Women,1,0,Eau De Toilette,False,False,False,False,False
9.31,10.0,6,194.03,27.2,Citrus,Unknown,Unisex,0,0,Perfume Extract,False,False,False,False,False
9.12,7.31,1,42.87,8.57,Fresh,Drugstore,Women,0,0,Eau De Parfum,False,False,False,False,False
1.95,5.65,2,39.63,11.96,Citrus,Luxury,Women,1,0,Eau De Toilette,False,False,False,False,False
8.34,9.47,6,94.6,13.49,Floral,Niche,Men,1,0,Eau De Parfum,False,False,False,False,False
6.45,5.52,10,38.71,3.44,Floral,Luxury,Men,0,0,Eau De Toilette,False,False,False,False,False
9.09,9.26,1,200.01,22.99,Oriental,Luxury,Women,1,0,Perfume Extract,False,False,False,False,False
0.5,1.0,7,15.41,5.78,Fresh,Niche,Women,1,1,Eau De Cologne,False,False,False,False,False
6.98,6.8,5,10.0,7.4,Floral,Designer,Men,1,0,Eau De Toilette,False,False,False,False,False
1.5,6.11,2,90.21,6.08,Floral,Luxury,Women,1,0,Eau De Toilette,False,False,False,False,False
2.66,9.54,2,69.79,6.02,Citrus,Drugstore,Men,1,0,Eau De Toilette,False,False,False,False,False
0.5,2.02,6,10.0,2.71,Floral,Designer,Unisex,1,0,Eau De Cologne,False,False,False,False,False
9.19,9.27,9,126.61,20.61,Floral,Luxury,Women,1,0,Eau De Parfum,False,False,False,False,False
9.46,4.37,3,204.41,19.58,Citrus,Unknown,Women,1,0,Eau De Parfum,False,False,False,False,False
3.22,2.58,4,70.36,1.5,Oriental,Drugstore,Women,1,0,Eau De Toilette,False,False,False,False,False
6.16,7.01,6,100.88,7.11,Fresh,Drugstore,Unisex,1,0,Eau De Toilette,False,False,False,False,False
6.42,2.11,8,99.94,5.4,Floral,Luxury,Women,1,0,Eau De Toilette,False,False,False,False,False
1.76,1.99,8,22.36,1.5,Woody,Designer,Women,1,0,Eau De Cologne,False,False,False,False,False
7.98,1.03,9,25.07,9.43,Woody,Niche,Men,1,0,Eau De Cologne,False,False,False,False,False
4.57,1.0,4,10.0,19.35,Oriental,Luxury,Women,1,1,Eau De Parfum,False,False,False,False,False
10.64,9.52,3,154.71,16.04,Floral,Drugstore,Women,1,0,Eau De Parfum,False,False,False,False,False
5.9,6.67,7,124.13,17.9,Woody,Drugstore,Men,0,0,Eau De Parfum,False,False,False,False,False
6.35,6.5,7,137.35,17.22,Woody,Designer,Men,1,0,Eau De Parfum,False,False,False,False,False
8.28,10.0,4,308.03,23.82,Oriental,Designer,Men,0,0,Perfume Extract,False,False,False,True,False
3.75,6.46,7,28.27,17.04,Floral,Designer,Men,1,0,Eau De Parfum,False,False,False,False,False
5.73,8.74,2,204.89,29.37,Oriental,Luxury,Women,1,0,Perfume Extract,False,False,False,False,False
0.5,3.91,4,76.57,10.23,Floral,Drugstore,Men,1,0,Eau De Toilette,False,False,False,False,False
3.0,9.55,6,84.35,6.24,Citrus,Drugstore,Men,1,0,Eau De Toilette,False,False,False,False,False
11.85,10.0,2,189.82,30.4,Woody,Designer,Women,1,0,Perfume Extract,False,False,False,False,False
2.51,2.97,4,10.0,1.5,Woody,Drugstore,Women,1,0,Eau De Cologne,False,False,False,False,False
7.85,8.37,2,22.31,13.77,Floral,Designer,Women,1,0,Eau De Parfum,False,False,False,False,False
0.5,2.43,9,11.46,1.5,Floral,Designer,Women,0,0,Eau De Cologne,False,False,False,False,False
7.91,5.76,7,171.88,23.1,Woody,Designer,Men,1,1,Eau De Parfum,False,False,False,False,False
6.56,7.34,2,97.74,15.91,Citrus,Designer,Unisex,1,0,Eau De Parfum,False,False,False,False,False
8.23,1.0,6,89.42,3.78,Fresh,Luxury,Men,1,0,Eau De Toilette,False,False,False,False,False
8.59,6.26,10,160.05,22.24,Floral,Designer,Unisex,1,0,Eau De Parfum,False,False,False,False,False
3.21,6.64,7,59.11,6.32,Woody,Niche,Women,1,1,Eau De Toilette,False,False,False,False,False
10.9,6.52,4,121.83,16.91,Floral,Luxury,Unisex,1,0,Eau De Parfum,False,False,False,False,False
0.5,1.0,3,95.19,6.35,Floral,Designer,Women,1,0,Eau De Toilette,False,False,False,False,False
7.25,5.38,4,106.93,17.42,Woody,Drugstore,Women,1,0,Eau De Parfum,False,False,False,False,False
6.67,3.75,5,75.48,9.24,Citrus,Drugstore,Men,1,0,Eau De Toilette,False,False,False,False,False
4.91,2.95,6,104.72,5.27,Woody,Designer,Men,1,0,Eau De Toilette,False,False,False,False,False
8.84,10.0,3,197.73,27.55,Floral,Luxury,Unisex,1,0,Perfume Extract,False,False,False,False,False
3.94,1.42,5,39.21,2.33,Floral,Niche,Women,1,0,Eau De Cologne,False,False,False,False,False
6.45,2.66,5,77.4,15.06,Citrus,Luxury,Women,1,0,Eau De Parfum,False,False,False,False,False
4.41,7.82,2,103.47,19.67,Floral,Designer,Women,1,0,Eau De Parfum,False,False,False,False,False
11.61,7.64,1,156.92,31.83,Fresh,Drugstore,Men,1,0,Perfume Extract,False,False,False,False,False
3.6,4.59,5,125.77,7.38,Woody,Drugstore,Men,1,1,Eau De Toilette,False,False,False,False,False
9.99,6.69,6,110.78,9.83,Fresh,Drugstore,Men,0,0,Eau De Parfum,False,False,False,False,False
7.07,5.38,5,127.35,9.07,Woody,Drugstore,Women,1,0,Eau De Toilette,False,False,False,False,False
8.15,5.81,7,95.94,10.43,Floral,Niche,Women,1,1,Eau De Toilette,False,False,False,False,False
7.41,10.0,6,139.38,14.76,Floral,Designer,Women,1,1,Eau De Parfum,False,False,False,False,False
3.77,4.9,7,70.75,8.39,Citrus,Designer,Women,1,0,Eau De Toilette,False,False,False,False,False
8.48,6.2,2,190.55,33.24,Woody,Unknown,Unisex,1,0,Perfume Extract,False,False,False,False,False
1.44,1.82,8,10.0,7.02,Woody,Designer,Women,1,0,Eau De Cologne,False,False,False,False,False
7.12,3.74,8,77.78,1.5,Citrus,Drugstore,Women,1,0,Eau De Cologne,False,False,False,False,False
0.5,1.93,5,23.29,1.5,Citrus,Drugstore,Women,1,0,Eau De Cologne,False,False,False,False,False
2.41,4.99,1,10.0,7.26,Citrus,Niche,Unisex,1,0,Eau De Cologne,False,False,False,False,False
15.4,10.0,1,171.62,22.47,Citrus,Designer,Men,1,0,Perfume Extract,True,False,False,False,False
0.74,2.23,6,142.08,5.21,Citrus,Designer,Men,1,0,Eau De Toilette,False,False,False,False,False
0.79,9.49,8,75.81,11.0,Floral,Designer,Women,1,0,Eau De Toilette,False,False,False,False,False
10.63,8.74,2,76.72,14.91,Woody,Designer,Men,0,0,Eau De Parfum,False,False,False,False,False
3.93,9.37,7,115.42,19.59,Fresh,Designer,Women,0,0,Eau De Toilette,False,False,False,False,False
1.7,6.31,2,143.03,12.23,Oriental,Drugstore,Men,1,0,Eau De Parfum,False,False,False,False,False
7.29,4.48,7,178.43,18.0,Floral,Niche,Men,1,0,Eau De Parfum,False,False,False,False,False
5.38,7.3,6,201.67,13.94,Floral,Designer,Women,1,0,Eau De Parfum,False,False,False,False,False
2.91,1.93,5,69.31,13.16,Floral,Unknown,Men,1,0,Eau De Cologne,False,False,False,False,False
5.74,5.55,5,121.12,9.74,Fresh,Luxury,Women,1,1,Eau De Toilette,False,False,False,False,False
5.64,5.28,6,170.42,16.08,Woody,Drugstore,Men,1,0,Eau De Parfum,False,False,False,False,False
9.14,5.4,6,255.69,14.1,Floral,Drugstore,Women,1,0,Eau De Parfum,False,False,False,False,False
2.19,5.46,6,10.0,17.22,Woody,Niche,Unisex,1,0,Eau De Toilette,False,False,False,False,False
3.57,4.81,6,40.38,20.37,Fresh,Designer,Men,1,0,Eau De Toilette,False,False,False,False,False
2.68,7.78,4,10.0,8.33,Floral,Drugstore,Men,0,0,Eau De Toilette,False,False,False,False,False
8.64,5.53,6,171.21,14.84,Floral,Luxury,Men,0,0,Eau De Parfum,False,False,False,False,False
13.28,9.97,1,185.47,31.25,Floral,Drugstore,Men,1,0,Perfume Extract,False,False,False,False,False
6.88,7.3,9,219.22,18.9,Oriental,Drugstore,Unisex,1,0,Eau De Parfum,False,False,False,False,False
3.86,4.71,7,67.25,1.5,Oriental,Niche,Women,1,0,Eau De Toilette,False,False,False,False,False
7.22,8.65,3,196.4,19.81,Citrus,Luxury,Men,1,0,Eau De Parfum,False,False,False,False,False
0.5,1.82,7,23.29,1.5,Woody,Drugstore,Unisex,1,0,Eau De Cologne,False,False,False,False,False
5.08,2.0,9,10.0,12.29,Oriental,Drugstore,Men,1,1,Eau De Toilette,False,False,False,False,False
4.43,2.74,7,98.08,7.75,Floral,Luxury,Unisex,1,0,Eau De Toilette,False,False,False,False,False
10.07,3.15,1,207.58,21.41,Woody,Designer,Unisex,1,0,Eau De Parfum,False,False,False,False,False
2.65,10.0,4,85.57,10.87,Woody,Designer,Women,1,0,Eau De Toilette,False,False,False,False,False
7.58,7.62,6,242.22,11.61,Fresh,Luxury,Unisex,1,0,Eau De Parfum,False,False,False,False,False
6.51,5.0,9,21.2,5.4,Floral,Niche,Women,1,0,Eau De Cologne,False,False,False,False,False
2.72,1.0,6,128.51,7.18,Floral,Designer,Unisex,1,0,Eau De Toilette,False,False,False,False,False
0.5,4.38,5,10.0,17.21,Oriental,Drugstore,Unisex,0,0,Eau De Toilette,False,False,False,False,False
5.54,3.76,8,125.29,7.28,Fresh,Designer,Men,1,0,Eau De Toilette,False,False,False,False,False
10.21,4.92,4,150.61,7.31,Floral,Luxury,Men,1,0,Eau De Parfum,False,False,False,False,False
9.39,10.0,1,184.06,27.49,Citrus,Designer,Men,1,1,Perfume Extract,False,False,False,False,False
2.41,2.0,10,126.36,5.13,Citrus,Designer,Unisex,1,0,Eau De Cologne,False,False,False,False,False
5.87,6.14,4,26.99,8.31,Woody,Designer,Men,1,0,Eau De Cologne,False,False,False,False,False
7.91,8.88,5,267.22,28.42,Oriental,Niche,Unisex,0,0,Perfume Extract,False,False,False,False,False
4.97,7.61,7,33.7,8.08,Floral,Designer,Unisex,1,0,Eau De Toilette,False,False,False,False,False
7.74,6.94,6,172.01,12.28,Fresh,Luxury,Men,1,1,Eau De Toilette,False,False,False,False,False
6.25,8.64,3,40.94,19.72,Citrus,Designer,Men,1,0,Eau De Parfum,False,False,False,False,False
6.59,7.72,3,121.86,16.83,Citrus,Luxury,Women,1,0,Eau De Parfum,False,False,False,False,False
5.73,8.62,7,104.97,20.13,Woody,Niche,Women,1,0,Eau De Parfum,False,False,False,False,False
6.62,1.88,4,191.94,16.25,Oriental,Designer,Women,1,0,Eau De Parfum,False,False,False,False,False
9.34,7.0,3,167.52,27.59,Oriental,Designer,Unisex,1,0,Eau De Parfum,False,False,False,False,False
6.04,3.33,7,200.32,17.93,Citrus,Designer,Women,1,0,Eau De Parfum,False,False,False,False,False
4.02,3.36,7,101.49,10.9,Woody,Niche,Men,0,0,Eau De Toilette,False,False,False,False,False
2.18,5.94,8,44.65,6.81,Citrus,Designer,Women,1,0,Eau De Cologne,False,False,False,False,False
0.5,4.44,4,192.61,9.95,Oriental,Luxury,Women,1,0,Eau De Cologne,False,False,False,False,False
0.59,1.0,7,75.37,10.43,Oriental,Drugstore,Men,1,0,Eau De Toilette,False,False,False,False,False
1.95,9.25,1,142.35,16.32,Woody,Designer,Men,1,0,Eau De Parfum,False,False,False,False,False
3.53,6.09,6,126.27,13.34,Fresh,Designer,Women,0,0,Eau De Toilette,False,False,False,False,False
0.5,7.14,6,17.17,1.5,Floral,Niche,Women,0,0,Eau De Cologne,False,False,False,False,False
2.04,4.0,6,151.87,19.03,Citrus,Designer,Unisex,1,0,Eau De Parfum,False,False,False,False,False
4.2,7.95,2,151.3,19.52,Floral,Luxury,Unisex,1,0,Eau De Parfum,False,False,False,False,False
7.55,5.99,1,84.58,10.96,Floral,Designer,Men,1,1,Eau De Toilette,False,False,False,False,False
3.18,6.41,6,28.71,4.72,Woody,Designer,Men,1,0,Eau De Toilette,False,False,False,False,False
2.71,2.96,6,47.07,4.08,Citrus,Drugstore,Women,1,0,Eau De Toilette,False,False,False,False,False
3.09,4.28,5,10.0,12.43,Floral,Niche,Men,1,0,Eau De Toilette,False,False,False,False,False
8.71,10.0,7,106.36,21.12,Fresh,Niche,Women,0,0,Eau De Parfum,False,False,False,False,False
1.97,4.3,7,120.95,1.5,Woody,Drugstore,Women,0,0,Eau De Cologne,False,False,False,False,False
8.67,7.93,5,233.06,18.64,Citrus,Luxury,Women,1,0,Eau De Parfum,False,False,False,False,False
7.78,7.96,3,60.53,9.24,Woody,Designer,Men,1,0,Eau De Toilette,False,False,False,False,False
4.37,3.0,9,10.0,4.73,Woody,Drugstore,Women,1,0,Eau De Cologne,False,False,False,False,False
8.27,9.41,6,176.27,18.09,Woody,Designer,Women,1,0,Eau De Parfum,False,False,False,False,False
0.5,4.69,6,216.65,13.2,Woody,Designer,Women,1,0,Eau De Toilette,False,False,False,False,False
4.85,5.28,5,68.68,9.31,Oriental,Luxury,Women,1,0,Eau De Toilette,False,False,False,False,False
2.27,1.23,7,80.58,8.7,Floral,Drugstore,Women,1,0,Eau De Toilette,False,False,False,False,False
0.5,6.25,7,48.27,4.33,Floral,Drugstore,Men,1,0,Eau De Cologne,False,False,False,False,False
6.78,4.42,7,71.94,9.71,Fresh,Designer,Women,1,1,Eau De Toilette,False,False,False,False,False
6.73,4.81,10,72.71,7.07,Citrus,Luxury,Women,1,0,Eau De Toilette,False,False,False,False,False
6.67,10.0,8,78.19,12.9,Woody,Niche,Women,1,0,Eau De Parfum,False,False,False,False,False
7.75,7.09,3,19.11,17.39,Woody,Niche,Men,1,0,Eau De Parfum,False,False,False,False,False
12.82,7.72,1,193.55,30.02,Floral,Luxury,Women,1,0,Perfume Extract,False,False,False,False,False
1.17,6.66,5,83.49,6.83,Floral,Niche,Unisex,0,1,Eau De Toilette,False,False,False,False,False
5.93,5.77,5,163.68,7.06,Oriental,Drugstore,Men,1,1,Eau De Parfum,False,False,False,False,False
6.74,9.14,5,130.74,13.5,Floral,Designer,Men,1,0,Eau De Parfum,False,False,False,False,False
1.7,3.19,6,13.17,8.2,Fresh,Designer,Men,1,0,Eau De Cologne,False,False,False,False,False
3.36,10.0,8,152.14,9.95,Woody,Drugstore,Men,0,0,Eau De Parfum,False,False,False,False,False
8.35,5.22,1,211.58,26.87,Floral,Luxury,Women,1,0,Perfume Extract,False,False,False,False,False
1.29,7.85,6,51.05,1.67,Citrus,Niche,Men,1,0,Eau De Cologne,False,False,False,False,False
4.07,3.49,5,59.24,19.45,Floral,Niche,Men,1,0,Eau De Parfum,False,False,False,False,False
6.69,6.63,8,114.99,16.26,Fresh,Designer,Women,1,1,Eau De Toilette,False,False,False,False,False
0.5,5.42,3,10.0,4.58,Oriental,Niche,Unisex,1,0,Eau De Cologne,False,False,False,False,False
11.29,7.24,3,369.32,20.88,Floral,Niche,Men,1,0,Perfume Extract,False,False,False,True,False
7.01,6.57,4,159.83,12.14,Floral,Designer,Men,1,0,Eau De Parfum,False,False,False,False,False
2.84,5.38,4,205.95,19.34,Floral,Niche,Unisex,1,0,Eau De Parfum,False,False,False,False,False
4.57,2.66,5,182.48,16.2,Fresh,Luxury,Unisex,1,0,Eau De Parfum,False,False,False,False,False
9.38,4.58,5,89.9,24.36,Fresh,Designer,Women,0,0,Eau De Parfum,False,False,False,False,False
7.28,5.68,5,127.02,14.35,Floral,Designer,Men,1,0,Eau De Parfum,False,False,False,False,False
12.87,9.12,1,177.33,21.86,Floral,Designer,Men,1,0,Perfume Extract,False,False,False,False,False
10.13,7.06,8,195.01,23.18,Floral,Drugstore,Unisex,1,0,Perfume Extract,False,False,False,False,False
4.47,5.81,3,29.49,11.94,Citrus,Designer,Men,1,0,Eau De Toilette,False,False,False,False,False
14.79,8.62,5,265.7,24.1,Citrus,Designer,Men,1,0,Perfume Extract,True,False,False,False,False
6.53,3.78,8,77.3,14.75,Woody,Drugstore,Men,1,0,Eau De Parfum,False,False,False,False,False
0.5,6.22,4,10.0,12.87,Floral,Designer,Women,1,0,Eau De Toilette,False,False,False,False,False
8.59,6.07,8,137.11,21.98,Floral,Designer,Women,1,0,Eau De Parfum,False,False,False,False,False
5.66,2.57,6,44.47,12.82,Fresh,Drugstore,Women,0,0,Eau De Toilette,False,False,False,False,False
5.27,8.87,1,131.65,24.1,Woody,Drugstore,Women,1,0,Eau De Parfum,False,False,False,False,False
5.92,4.43,4,10.0,4.42,Floral,Drugstore,Women,1,1,Eau De Cologne,False,False,False,False,False
9.82,8.42,8,131.28,21.1,Fresh,Drugstore,Unisex,1,0,Eau De Parfum,False,False,False,False,False
9.44,7.99,1,308.3,28.22,Woody,Unknown,Unisex,1,0,Perfume Extract,False,False,False,True,False
5.88,8.43,4,184.18,16.38,Floral,Designer,Men,1,0,Eau De Parfum,False,False,False,False,False
12.34,6.26,5,207.92,27.71,Floral,Unknown,Men,1,0,Perfume Extract,False,False,False,False,False
9.58,4.96,6,144.48,13.89,Oriental,Drugstore,Men,1,1,Eau De Parfum,False,False,False,False,False
2.75,3.58,9,23.85,8.63,Floral,Designer,Men,1,0,Eau De Toilette,False,False,False,False,False
10.5,9.23,4,268.97,27.52,Citrus,Designer,Men,1,0,Perfume Extract,False,False,False,False,False
5.96,5.12,3,20.62,9.31,Woody,Designer,Women,1,1,Eau De Toilette,False,False,False,False,False
9.28,7.82,5,135.33,16.48,Fresh,Luxury,Men,1,0,Eau De Parfum,False,False,False,False,False
10.05,10.0,3,175.15,27.21,Oriental,Designer,Women,1,0,Perfume Extract,False,False,False,False,False
8.41,10.0,3,158.02,22.12,Fresh,Luxury,Unisex,1,0,Eau De Parfum,False,False,False,False,False
0.62,1.0,6,25.23,3.33,Citrus,Niche,Men,0,0,Eau De Cologne,False,False,False,False,False
7.75,6.42,2,216.68,28.78,Citrus,Drugstore,Men,0,1,Perfume Extract,False,False,False,False,False
2.29,3.13,7,44.3,4.76,Citrus,Designer,Women,1,0,Eau De Toilette,False,False,False,False,False
4.25,6.7,5,99.01,17.55,Woody,Niche,Unisex,1,0,Eau De Parfum,False,False,False,False,False
0.78,5.48,8,10.0,4.02,Floral,Luxury,Men,1,0,Eau De Cologne,False,False,False,False,False
11.61,4.62,4,44.85,16.09,Oriental,Luxury,Men,1,0,Eau De Parfum,False,False,False,False,False
2.24,4.32,4,141.04,2.89,Floral,Drugstore,Men,1,0,Eau De Toilette,False,False,False,False,False
5.45,6.57,5,67.27,10.06,Fresh,Luxury,Women,1,0,Eau De Toilette,False,False,False,False,False
0.5,2.25,6,44.51,6.4,Floral,Designer,Men,1,0,Eau De Cologne,False,False,False,False,False
4.63,3.13,3,10.0,12.3,Woody,Designer,Unisex,1,0,Eau De Toilette,False,False,False,False,False
7.05,10.0,4,119.17,25.12,Woody,Designer,Men,1,0,Perfume Extract,False,False,False,False,False
12.26,10.0,2,149.12,24.86,Citrus,Luxury,Men,1,0,Perfume Extract,False,False,False,False,False
5.9,7.66,5,120.84,9.72,Fresh,Designer,Men,1,0,Eau De Parfum,False,False,False,False,False
7.31,6.37,6,139.03,15.06,Citrus,Niche,Men,0,0,Eau De Parfum,False,False,False,False,False
1.49,2.32,5,30.69,4.07,Woody,Luxury,Women,1,0,Eau De Toilette,False,False,False,False,False
1.38,6.79,8,71.33,16.41,Fresh,Drugstore,Men,1,1,Eau De Toilette,False,False,False,False,False
5.64,7.73,7,83.23,11.29,Floral,Luxury,Women,1,0,Eau De Parfum,False,False,False,False,False
0.5,6.26,7,10.83,9.45,Woody,Drugstore,Women,1,0,Eau De Toilette,False,False,False,False,False
